name,team,position,rating,number,age,season
morgan-gibbs-white-fifa-20,wolverhampton-wanderers,CM,71,17,20,fifa20
leonardo-campana-fifa-20,wolverhampton-wanderers,ST,66,30,20,fifa20
bright-enobakhare-fifa-20,wolverhampton-wanderers,CAM,66,43,22,fifa20
oskar-buur-rasmussen-fifa-20,wolverhampton-wanderers,RWB,59,59,22,fifa20
taylor-perry-fifa-20,wolverhampton-wanderers,CM,56,26,19,fifa20
ming-yang-yang-fifa-20,wolverhampton-wanderers,CM,59,74,25,fifa20
andreas-sondergaard-fifa-20,wolverhampton-wanderers,GK,57,62,19,fifa20
terry-taylor-fifa-20,wolverhampton-wanderers,CDM,54,39,19,fifa20
lewis-richards-fifa-20,wolverhampton-wanderers,CB,54,76,18,fifa20
raphael-nya-fifa-20,wolverhampton-wanderers,RWB,57,53,20,fifa20
phil-ofosu-ayeh-fifa-20,wolverhampton-wanderers,RB,63,41,28,fifa20
luke-cundle-fifa-20,wolverhampton-wanderers,CM,54,68,18,fifa20
bernd-leno-fifa-20,arsenal,GK,85,1,28,fifa20
hector-bellerin-fifa-20,arsenal,RB,79,2,25,fifa20
shkodran-mustafi-fifa-20,arsenal,RCB,79,20,28,fifa20
david-luiz-fifa-20,arsenal,LCB,81,23,33,fifa20
bukayo-saka-fifa-20,arsenal,LB,74,77,18,fifa20
dani-ceballos-fifa-20,arsenal,RDM,81,8,23,fifa20
granit-xhaka-fifa-20,arsenal,LDM,80,34,27,fifa20
nicolas-pepe-fifa-20,arsenal,RM,82,19,25,fifa20
pierre-emerick-aubameyang-fifa-20,arsenal,LM,88,14,31,fifa20
mesut-ozil-fifa-20,arsenal,CAM,83,10,31,fifa20
alexandre-lacazette-fifa-20,arsenal,ST,84,9,29,fifa20
eddie-nketiah-fifa-20,arsenal,ST,70,30,21,fifa20
gabriel-martinelli-fifa-20,arsenal,LW,74,35,19,fifa20
kieran-tierney-fifa-20,arsenal,LB,77,3,23,fifa20
lucas-torreira-fifa-20,arsenal,CDM,81,11,24,fifa20
rob-holding-fifa-20,arsenal,CB,76,16,24,fifa20
joseph-willock-fifa-20,arsenal,CAM,71,28,20,fifa20
ainsley-maitland-niles-fifa-20,arsenal,RWB,75,15,22,fifa20
matteo-guendouzi-fifa-20,arsenal,CDM,77,29,21,fifa20
emiliano-martinez-fifa-20,arsenal,GK,75,26,27,fifa20
pablo-mari-fifa-20,arsenal,CB,76,22,26,fifa20
sead-kolasinac-fifa-20,arsenal,LB,77,31,27,fifa20
sokratis-fifa-20,arsenal,CB,81,5,32,fifa20
nathan-tormey-fifa-20,arsenal,LM,58,61,20,fifa20
cedric-fifa-20,arsenal,RB,75,17,28,fifa20
reiss-nelson-fifa-20,arsenal,RW,73,24,20,fifa20
calum-chambers-fifa-20,arsenal,CB,76,21,25,fifa20
folarin-balogun-fifa-20,arsenal,ST,60,38,19,fifa20
matt-macey-fifa-20,arsenal,GK,66,33,25,fifa20
trae-coyle-fifa-20,arsenal,RW,57,43,19,fifa20
zech-medley-fifa-20,arsenal,CB,63,49,20,fifa20
harrison-clarke-fifa-20,arsenal,CB,57,42,19,fifa20
tolaji-bola-fifa-20,arsenal,LB,57,40,21,fifa20
ben-foster-fifa-20,watford,GK,80,26,37,fifa20
alisson-fifa-20,liverpool,GK,90,1,27,fifa20
kiko-femenia-fifa-20,watford,RB,76,21,29,fifa20
christian-kabasele-fifa-20,watford,RCB,78,27,29,fifa20
craig-cathcart-fifa-20,watford,LCB,75,15,31,fifa20
adam-masina-fifa-20,watford,LB,74,11,26,fifa20
etienne-capoue-fifa-20,watford,RDM,79,29,32,fifa20
will-hughes-fifa-20,watford,LDM,78,19,25,fifa20
ismaila-sarr-fifa-20,watford,RM,78,23,22,fifa20
deulofeu-fifa-20,watford,LM,81,7,26,fifa20
abdoulaye-doucoure-fifa-20,watford,CAM,80,16,27,fifa20
troy-deeney-fifa-20,watford,ST,77,9,32,fifa20
roberto-pereyra-fifa-20,watford,LM,77,37,29,fifa20
andre-gray-fifa-20,watford,ST,75,18,29,fifa20
domingos-quina-fifa-20,watford,CAM,69,20,20,fifa20
tom-cleverley-fifa-20,watford,CM,76,8,30,fifa20
nathaniel-chalobah-fifa-20,watford,CDM,75,14,25,fifa20
trent-alexander-arnold-fifa-20,liverpool,RB,85,66,21,fifa20
joe-gomez-fifa-20,liverpool,RCB,82,12,23,fifa20
virgil-van-dijk-fifa-20,liverpool,LCB,91,4,29,fifa20
andrew-robertson-fifa-20,liverpool,LB,86,26,26,fifa20
fabinho-fifa-20,liverpool,CDM,86,3,26,fifa20
jordan-henderson-fifa-20,liverpool,RCM,85,14,30,fifa20
georginio-wijnaldum-fifa-20,liverpool,LCM,85,5,29,fifa20
roberto-firmino-fifa-20,liverpool,CF,88,9,28,fifa20
mohamed-salah-fifa-20,liverpool,RW,90,11,28,fifa20
sadio-mane-fifa-20,liverpool,LW,90,10,28,fifa20
naby-keita-fifa-20,liverpool,CM,82,8,25,fifa20
xherdan-shaqiri-fifa-20,liverpool,RW,81,23,28,fifa20
neco-williams-fifa-20,liverpool,RB,64,76,19,fifa20
danny-welbeck-fifa-20,watford,ST,75,10,29,fifa20
joao-pedro-fifa-20,watford,ST,70,17,18,fifa20
ignacio-pussetto-fifa-20,watford,ST,75,33,24,fifa20
gomes-fifa-20,watford,GK,75,1,39,fifa20
adrian-mariappa-fifa-20,watford,CB,74,6,33,fifa20
craig-dawson-fifa-20,watford,CB,75,4,30,fifa20
jose-holebas-fifa-20,watford,LB,75,25,36,fifa20
callum-whelan-fifa-20,watford,CDM,63,42,21,fifa20
daryl-janmaat-fifa-20,watford,RB,76,2,30,fifa20
adalberto-penaranda-fifa-20,watford,LW,70,28,23,fifa20
isaac-success-fifa-20,watford,ST,72,22,24,fifa20
daniel-bachmann-fifa-20,watford,GK,69,35,26,fifa20
bayli-spencer-adams-fifa-20,watford,CB,61,51,19,fifa20
tom-dele-bashiru-fifa-20,watford,CM,57,24,20,fifa20
henry-wise-fifa-20,watford,CM,60,46,20,fifa20
sepp-van-den-berg-fifa-20,liverpool,CB,66,72,18,fifa20
takumi-minamino-fifa-20,liverpool,RM,77,18,25,fifa20
adam-lallana-fifa-20,liverpool,CM,78,20,32,fifa20
dejan-lovren-fifa-20,liverpool,CB,80,6,31,fifa20
divock-origi-fifa-20,liverpool,ST,78,27,25,fifa20
adrian-fifa-20,liverpool,GK,76,13,33,fifa20
joel-matip-fifa-20,liverpool,CB,83,32,28,fifa20
alex-oxlade-chamberlain-fifa-20,liverpool,CM,80,15,26,fifa20
james-milner-fifa-20,liverpool,CM,81,7,34,fifa20
paul-glatzel-fifa-20,liverpool,ST,60,63,19,fifa20
yasser-larouci-fifa-20,liverpool,LB,60,70,19,fifa20
curtis-jones-fifa-20,liverpool,CM,65,48,19,fifa20
caoimhin-kelleher-fifa-20,liverpool,GK,61,62,21,fifa20
nathaniel-clyne-fifa-20,liverpool,RB,76,2,29,fifa20
joseph-hungbo-fifa-20,watford,LM,58,44,20,fifa20
adam-parkes-fifa-20,watford,GK,52,47,20,fifa20
adam-lewis-fifa-20,liverpool,LB,60,46,20,fifa20
pedro-chirivella-fifa-20,liverpool,CM,66,68,23,fifa20
andy-lonergan-fifa-20,liverpool,GK,65,22,36,fifa20
ki-jana-hoever-fifa-20,liverpool,RB,62,51,18,fifa20
harvey-elliott-fifa-20,liverpool,RW,64,67,17,fifa20
kepa-fifa-20,chelsea,GK,83,1,25,fifa20
azpilicueta-fifa-20,chelsea,RB,84,28,30,fifa20
kurt-zouma-fifa-20,chelsea,RCB,81,15,25,fifa20
antonio-rudiger-fifa-20,chelsea,LCB,82,2,27,fifa20
marcos-alonso-fifa-20,chelsea,LB,81,3,29,fifa20
jorginho-fifa-20,chelsea,CDM,84,5,28,fifa20
n-golo-kante-fifa-20,chelsea,RCM,89,7,29,fifa20
mateo-kovacic-fifa-20,chelsea,LCM,84,17,26,fifa20
willian-fifa-20,chelsea,RW,82,10,31,fifa20
olivier-giroud-fifa-20,chelsea,ST,80,18,33,fifa20
mason-mount-fifa-20,chelsea,LW,79,19,21,fifa20
pedro-fifa-20,chelsea,RW,80,11,32,fifa20
callum-hudson-odoi-fifa-20,chelsea,RW,74,20,19,fifa20
ruben-loftus-cheek-fifa-20,chelsea,CM,79,12,24,fifa20
christian-pulisic-fifa-20,chelsea,LW,80,22,21,fifa20
billy-gilmour-fifa-20,chelsea,CM,66,47,19,fifa20
michy-batshuayi-fifa-20,chelsea,ST,79,23,26,fifa20
fikayo-tomori-fifa-20,chelsea,CB,77,29,22,fifa20
reece-james-fifa-20,chelsea,RB,75,24,20,fifa20
willy-caballero-fifa-20,chelsea,GK,75,13,38,fifa20
andreas-christensen-fifa-20,chelsea,CB,80,4,24,fifa20
ross-barkley-fifa-20,chelsea,CAM,79,8,26,fifa20
tammy-abraham-fifa-20,chelsea,ST,79,9,22,fifa20
armando-broja-fifa-20,chelsea,ST,61,57,18,fifa20
marco-van-ginkel-fifa-20,chelsea,CM,76,35,27,fifa20
emerson-fifa-20,chelsea,LB,78,33,25,fifa20
jamie-cumming-fifa-20,chelsea,GK,57,31,20,fifa20
tino-anjorin-fifa-20,chelsea,CAM,58,55,18,fifa20
ian-maatsen-fifa-20,chelsea,LB,58,63,18,fifa20
lewis-baker-fifa-20,chelsea,CM,71,44,25,fifa20
jack-wakely-fifa-20,chelsea,CB,59,53,19,fifa20
jon-russell-fifa-20,chelsea,CM,57,52,19,fifa20
marcel-lavinier-fifa-20,chelsea,RB,56,49,19,fifa20
kevin-trapp-fifa-20,eintracht-frankfurt,GK,83,1,30,fifa20
almamy-toure-fifa-20,eintracht-frankfurt,RB,75,18,24,fifa20
david-abraham-fifa-20,eintracht-frankfurt,RCB,77,19,34,fifa20
martin-hinteregger-fifa-20,eintracht-frankfurt,LCB,81,13,27,fifa20
evan-ndicka-fifa-20,eintracht-frankfurt,LB,75,2,20,fifa20
stefan-ilsanker-fifa-20,eintracht-frankfurt,RDM,76,3,31,fifa20
sebastian-rode-fifa-20,eintracht-frankfurt,LDM,78,17,29,fifa20
timmy-chandler-fifa-20,eintracht-frankfurt,RM,74,22,30,fifa20
filip-kostic-fifa-20,eintracht-frankfurt,LM,83,10,27,fifa20
mijat-gacinovic-fifa-20,eintracht-frankfurt,CAM,75,11,25,fifa20
andre-silva-fifa-20,eintracht-frankfurt,ST,78,33,24,fifa20
djibril-sow-fifa-20,eintracht-frankfurt,CM,75,8,23,fifa20
danny-da-costa-fifa-20,eintracht-frankfurt,RWB,77,24,27,fifa20
felix-wiedwald-fifa-20,eintracht-frankfurt,GK,71,29,30,fifa20
lucas-torro-fifa-20,eintracht-frankfurt,CDM,73,16,25,fifa20
jonathan-de-guzman-fifa-20,eintracht-frankfurt,CM,72,6,32,fifa20
goncalo-paciencia-fifa-20,eintracht-frankfurt,ST,78,39,25,fifa20
erik-durm-fifa-20,eintracht-frankfurt,LB,73,25,28,fifa20
dominik-kohr-fifa-20,eintracht-frankfurt,CDM,75,28,26,fifa20
bas-dost-fifa-20,eintracht-frankfurt,ST,80,9,31,fifa20
frederik-ronnow-fifa-20,eintracht-frankfurt,GK,75,32,27,fifa20
makoto-hasebe-fifa-20,eintracht-frankfurt,CB,78,20,36,fifa20
daichi-kamada-fifa-20,eintracht-frankfurt,CAM,75,15,23,fifa20
rodrigo-zalazar-fifa-20,eintracht-frankfurt,CAM,62,43,20,fifa20
jan-zimmermann-fifa-20,eintracht-frankfurt,GK,67,37,35,fifa20
patrick-finger-fifa-20,eintracht-frankfurt,CM,57,38,19,fifa20
marijan-cavar-fifa-20,eintracht-frankfurt,CM,62,42,22,fifa20
sahverdi-cetin-fifa-20,eintracht-frankfurt,CDM,60,30,19,fifa20
nils-stendera-fifa-20,eintracht-frankfurt,CM,58,26,19,fifa20
yann-sommer-fifa-20,borussia-monchengladbach,GK,86,1,31,fifa20
stefan-lainer-fifa-20,borussia-monchengladbach,RB,79,18,27,fifa20
matthias-ginter-fifa-20,borussia-monchengladbach,RCB,82,28,26,fifa20
nico-elvedi-fifa-20,borussia-monchengladbach,LCB,79,30,23,fifa20
oscar-wendt-fifa-20,borussia-monchengladbach,LB,76,17,34,fifa20
lukasz-fabianski-fifa-20,west-ham-united,GK,81,1,35,fifa20
jeremy-ngakia-fifa-20,west-ham-united,RB,63,52,19,fifa20
issa-diop-fifa-20,west-ham-united,RCB,78,23,23,fifa20
angelo-ogbonna-fifa-20,west-ham-united,LCB,77,21,32,fifa20
aaron-cresswell-fifa-20,west-ham-united,LB,76,3,30,fifa20
mark-noble-fifa-20,west-ham-united,RDM,76,16,33,fifa20
declan-rice-fifa-20,west-ham-united,LDM,78,41,21,fifa20
denis-zakaria-fifa-20,borussia-monchengladbach,RDM,82,8,23,fifa20
florian-neuhaus-fifa-20,borussia-monchengladbach,LDM,78,32,23,fifa20
jonas-hofmann-fifa-20,borussia-monchengladbach,RM,78,23,28,fifa20
marcus-thuram-fifa-20,borussia-monchengladbach,LM,80,10,22,fifa20
lars-stindl-fifa-20,borussia-monchengladbach,CAM,80,13,31,fifa20
alassane-plea-fifa-20,borussia-monchengladbach,ST,80,14,27,fifa20
patrick-herrmann-fifa-20,borussia-monchengladbach,RW,79,7,29,fifa20
tony-jantschke-fifa-20,borussia-monchengladbach,CB,76,24,30,fifa20
mamadou-doucoure-fifa-20,borussia-monchengladbach,CB,62,4,22,fifa20
raffael-fifa-20,borussia-monchengladbach,CF,76,11,35,fifa20
fabian-johnson-fifa-20,borussia-monchengladbach,LM,75,19,32,fifa20
ibrahima-traore-fifa-20,borussia-monchengladbach,RM,76,16,32,fifa20
tobias-strobl-fifa-20,borussia-monchengladbach,CDM,76,5,30,fifa20
laszlo-benes-fifa-20,borussia-monchengladbach,CAM,75,22,22,fifa20
breel-embolo-fifa-20,borussia-monchengladbach,ST,77,36,23,fifa20
tobias-sippel-fifa-20,borussia-monchengladbach,GK,74,21,32,fifa20
jarrod-bowen-fifa-20,west-ham-united,RM,76,17,23,fifa20
michail-antonio-fifa-20,west-ham-united,LM,78,30,30,fifa20
pablo-fornals-fifa-20,west-ham-united,CAM,79,18,24,fifa20
sebastien-haller-fifa-20,west-ham-united,ST,82,22,26,fifa20
albian-ajeti-fifa-20,west-ham-united,ST,73,27,23,fifa20
tomas-soucek-fifa-20,west-ham-united,CDM,81,28,25,fifa20
goncalo-cardoso-fifa-20,west-ham-united,CB,67,20,19,fifa20
jack-wilshere-fifa-20,west-ham-united,CM,77,19,28,fifa20
andriy-yarmolenko-fifa-20,west-ham-united,RM,78,7,30,fifa20
manuel-lanzini-fifa-20,west-ham-united,CAM,79,10,27,fifa20
arthur-masuaku-fifa-20,west-ham-united,LB,76,26,26,fifa20
pablo-zabaleta-fifa-20,west-ham-united,RB,74,5,35,fifa20
darren-randolph-fifa-20,west-ham-united,GK,75,35,33,fifa20
fabian-balbuena-fifa-20,west-ham-united,CB,76,4,28,fifa20
ramy-bensebaini-fifa-20,borussia-monchengladbach,LB,77,25,25,fifa20
christoph-kramer-fifa-20,borussia-monchengladbach,CDM,79,6,29,fifa20
max-grun-fifa-20,borussia-monchengladbach,GK,67,31,33,fifa20
keanan-bennetts-fifa-20,borussia-monchengladbach,LM,61,37,21,fifa20
torben-musel-fifa-20,borussia-monchengladbach,ST,62,26,20,fifa20
aaron-herzog-fifa-20,borussia-monchengladbach,CDM,61,39,22,fifa20
conor-noss-fifa-20,borussia-monchengladbach,CAM,63,34,19,fifa20
florian-mayer-fifa-20,borussia-monchengladbach,CB,62,42,22,fifa20
jacob-italiano-fifa-20,borussia-monchengladbach,LM,61,41,18,fifa20
robert-snodgrass-fifa-20,west-ham-united,RM,77,11,32,fifa20
felipe-anderson-fifa-20,west-ham-united,LM,82,8,27,fifa20
oladapo-afolayan-fifa-20,west-ham-united,ST,59,40,22,fifa20
carlos-sanchez-fifa-20,west-ham-united,CDM,72,15,34,fifa20
ryan-fredericks-fifa-20,west-ham-united,RB,75,24,27,fifa20
david-martin-fifa-20,west-ham-united,GK,66,25,34,fifa20
mesaque-dju-fifa-20,west-ham-united,RM,58,47,21,fifa20
joseph-anang-fifa-20,west-ham-united,GK,55,49,20,fifa20
ben-johnson-fifa-20,west-ham-united,RB,59,53,20,fifa20
tunji-akinola-fifa-20,west-ham-united,CB,56,56,21,fifa20
bernardo-rosa-fifa-20,west-ham-united,CAM,53,44,19,fifa20
xande-silva-fifa-20,west-ham-united,RM,67,32,23,fifa20
kasper-schmeichel-fifa-20,leicester-city,GK,83,1,33,fifa20
ricardo-pereira-fifa-20,leicester-city,RB,84,21,26,fifa20
jonny-evans-fifa-20,leicester-city,RCB,80,6,32,fifa20
caglar-soyuncu-fifa-20,leicester-city,LCB,80,4,24,fifa20
ben-chilwell-fifa-20,leicester-city,LB,81,3,23,fifa20
wilfred-ndidi-fifa-20,leicester-city,CDM,84,25,23,fifa20
youri-tielemans-fifa-20,leicester-city,RCM,81,8,23,fifa20
james-maddison-fifa-20,leicester-city,LCM,82,10,23,fifa20
ayoze-perez-fifa-20,leicester-city,RW,78,17,26,fifa20
jamie-vardy-fifa-20,leicester-city,ST,86,9,33,fifa20
harvey-barnes-fifa-20,leicester-city,LW,78,15,22,fifa20
demarai-gray-fifa-20,leicester-city,LW,74,7,24,fifa20
marc-albrighton-fifa-20,leicester-city,RM,76,11,30,fifa20
nampalys-mendy-fifa-20,leicester-city,CDM,75,24,28,fifa20
daniel-amartey-fifa-20,leicester-city,RB,72,18,25,fifa20
christian-fuchs-fifa-20,leicester-city,LB,73,28,34,fifa20
hamza-choudhury-fifa-20,leicester-city,CDM,74,20,22,fifa20
ryan-bennett-fifa-20,leicester-city,CB,73,29,30,fifa20
james-justin-fifa-20,leicester-city,RB,70,2,22,fifa20
danny-ward-fifa-20,leicester-city,GK,74,12,27,fifa20
wes-morgan-fifa-20,leicester-city,CB,74,5,36,fifa20
dennis-praet-fifa-20,leicester-city,CM,77,26,26,fifa20
kelechi-iheanacho-fifa-20,leicester-city,ST,74,14,23,fifa20
bartosz-kapustka-fifa-20,leicester-city,LM,70,33,23,fifa20
matty-james-fifa-20,leicester-city,CM,67,22,28,fifa20
eldin-jakupovic-fifa-20,leicester-city,GK,66,35,35,fifa20
khanya-leshabela-fifa-20,leicester-city,CAM,60,38,20,fifa20
calvin-ughelumba-fifa-20,leicester-city,CB,59,48,20,fifa20
darnell-johnson-fifa-20,leicester-city,CB,62,39,21,fifa20
george-hirst-fifa-20,leicester-city,ST,65,45,21,fifa20
luke-thomas-fifa-20,leicester-city,LB,60,56,19,fifa20
callum-wright-fifa-20,leicester-city,CM,60,46,20,fifa20
sidnei-tavares-fifa-20,leicester-city,CAM,60,65,18,fifa20
oliver-baumann-fifa-20,tsg-1899-hoffenheim,GK,82,1,30,fifa20
pavel-kaderabek-fifa-20,tsg-1899-hoffenheim,RWB,79,3,28,fifa20
havard-nordtveit-fifa-20,tsg-1899-hoffenheim,RCB,74,6,30,fifa20
kevin-akpoguma-fifa-20,tsg-1899-hoffenheim,CB,75,25,25,fifa20
benjamin-hubner-fifa-20,tsg-1899-hoffenheim,LCB,79,21,31,fifa20
robert-skov-fifa-20,tsg-1899-hoffenheim,LWB,71,29,24,fifa20
sebastian-rudy-fifa-20,tsg-1899-hoffenheim,RCM,78,16,30,fifa20
florian-grillitsch-fifa-20,tsg-1899-hoffenheim,CM,79,11,24,fifa20
diadie-samassekou-fifa-20,tsg-1899-hoffenheim,LCM,78,18,24,fifa20
ihlas-bebou-fifa-20,tsg-1899-hoffenheim,RS,75,9,26,fifa20
andrej-kramaric-fifa-20,tsg-1899-hoffenheim,LS,83,27,29,fifa20
steven-zuber-fifa-20,tsg-1899-hoffenheim,CM,76,17,28,fifa20
christoph-baumgartner-fifa-20,tsg-1899-hoffenheim,CAM,70,14,20,fifa20
konstantinos-stafylidis-fifa-20,tsg-1899-hoffenheim,LB,74,5,26,fifa20
ermin-bicakcic-fifa-20,tsg-1899-hoffenheim,CB,77,4,30,fifa20
michael-esser-fifa-20,tsg-1899-hoffenheim,GK,74,28,32,fifa20
munas-dabbur-fifa-20,tsg-1899-hoffenheim,ST,80,10,28,fifa20
sargis-adamyan-fifa-20,tsg-1899-hoffenheim,CAM,75,23,27,fifa20
jacob-bruun-larsen-fifa-20,tsg-1899-hoffenheim,LM,74,7,21,fifa20
maximilian-beier-fifa-20,tsg-1899-hoffenheim,ST,56,35,17,fifa20
philipp-pentke-fifa-20,tsg-1899-hoffenheim,GK,73,12,35,fifa20
stefan-posch-fifa-20,tsg-1899-hoffenheim,CB,74,38,23,fifa20
dennis-geiger-fifa-20,tsg-1899-hoffenheim,CM,73,8,22,fifa20
alexander-stolz-fifa-20,tsg-1899-hoffenheim,GK,65,33,36,fifa20
ilay-elmkies-fifa-20,tsg-1899-hoffenheim,CM,62,41,20,fifa20
ishak-belfodil-fifa-20,tsg-1899-hoffenheim,ST,78,19,28,fifa20
lucas-ribeiro-fifa-20,tsg-1899-hoffenheim,CB,64,31,21,fifa20
ederson-fifa-20,manchester-city,GK,88,31,26,fifa20
kyle-walker-fifa-20,manchester-city,RB,83,2,30,fifa20
john-stones-fifa-20,manchester-city,RCB,81,5,26,fifa20
fernandinho-fifa-20,manchester-city,LCB,85,25,35,fifa20
oleksandr-zinchenko-fifa-20,manchester-city,LB,79,11,23,fifa20
rodri-fifa-20,manchester-city,CDM,85,16,24,fifa20
kevin-de-bruyne-fifa-20,manchester-city,RCM,91,17,29,fifa20
david-silva-fifa-20,manchester-city,LCM,87,21,34,fifa20
riyad-mahrez-fifa-20,manchester-city,RW,86,26,29,fifa20
sergio-aguero-fifa-20,manchester-city,ST,90,10,32,fifa20
raheem-sterling-fifa-20,manchester-city,LW,88,7,25,fifa20
ilkay-gundogan-fifa-20,manchester-city,CM,84,8,29,fifa20
bernardo-silva-fifa-20,manchester-city,RW,87,20,25,fifa20
scott-carson-fifa-20,manchester-city,GK,71,33,34,fifa20
eric-garcia-fifa-20,manchester-city,CB,69,50,19,fifa20
leroy-sane-fifa-20,manchester-city,LW,86,19,24,fifa20
benjamin-mendy-fifa-20,manchester-city,LB,80,22,25,fifa20
nicolas-otamendi-fifa-20,manchester-city,CB,80,30,32,fifa20
gabriel-jesus-fifa-20,manchester-city,ST,82,9,23,fifa20
claudio-bravo-fifa-20,manchester-city,GK,77,1,37,fifa20
joao-cancelo-fifa-20,manchester-city,RB,82,27,26,fifa20
aymeric-laporte-fifa-20,manchester-city,CB,87,14,26,fifa20
phil-foden-fifa-20,manchester-city,CAM,77,47,20,fifa20
collins-tanor-fifa-20,manchester-city,CM,54,70,22,fifa20
taylor-harwood-bellis-fifa-20,manchester-city,CB,60,78,18,fifa20
alpha-dionkou-fifa-20,manchester-city,RB,62,88,18,fifa20
daniel-grimshaw-fifa-20,manchester-city,GK,58,32,22,fifa20
tommy-doyle-fifa-20,manchester-city,CM,62,69,18,fifa20
iker-pozo-fifa-20,manchester-city,CDM,57,66,19,fifa20
adrian-bernabe-fifa-20,manchester-city,CAM,62,82,19,fifa20
gavin-bazunu-fifa-20,manchester-city,GK,59,55,18,fifa20
felix-nmecha-fifa-20,manchester-city,CAM,63,61,19,fifa20
mix-diskerud-fifa-20,manchester-city,CM,72,71,29,fifa20
de-gea-fifa-20,manchester-united,GK,88,1,29,fifa20
aaron-wan-bissaka-fifa-20,manchester-united,RB,82,29,22,fifa20
victor-lindelof-fifa-20,manchester-united,RCB,81,2,25,fifa20
harry-maguire-fifa-20,manchester-united,LCB,83,5,27,fifa20
luke-shaw-fifa-20,manchester-united,LB,80,23,25,fifa20
fred-fifa-20,manchester-united,RDM,80,17,27,fifa20
nemanja-matic-fifa-20,manchester-united,LDM,80,31,31,fifa20
mason-greenwood-fifa-20,manchester-united,RM,74,26,18,fifa20
daniel-james-fifa-20,manchester-united,LM,77,21,22,fifa20
bruno-fernandes-fifa-20,manchester-united,CAM,86,18,25,fifa20
anthony-martial-fifa-20,manchester-united,ST,83,9,24,fifa20
scott-mctominay-fifa-20,manchester-united,CM,79,39,23,fifa20
odion-ighalo-fifa-20,manchester-united,ST,78,25,31,fifa20
diogo-dalot-fifa-20,manchester-united,RB,75,20,21,fifa20
paul-pogba-fifa-20,manchester-united,CM,87,6,27,fifa20
marcus-rashford-fifa-20,manchester-united,LM,84,10,22,fifa20
eric-bailly-fifa-20,manchester-united,CB,80,3,26,fifa20
tahith-chong-fifa-20,manchester-united,LM,65,44,20,fifa20
juan-mata-fifa-20,manchester-united,CAM,80,8,32,fifa20
sergio-romero-fifa-20,manchester-united,GK,80,22,33,fifa20
brandon-williams-fifa-20,manchester-united,LB,72,53,19,fifa20
andreas-pereira-fifa-20,manchester-united,CAM,76,15,24,fifa20
jesse-lingard-fifa-20,manchester-united,CAM,78,14,27,fifa20
dylan-levitt-fifa-20,manchester-united,CM,64,63,19,fifa20
phil-jones-fifa-20,manchester-united,CB,77,4,28,fifa20
axel-tuanzebe-fifa-20,manchester-united,CB,74,38,22,fifa20
timothy-fosu-mensah-fifa-20,manchester-united,RB,72,24,22,fifa20
angel-gomes-fifa-20,manchester-united,CAM,68,28,19,fifa20
lee-grant-fifa-20,manchester-united,GK,71,13,37,fifa20
james-garner-fifa-20,manchester-united,CDM,66,37,19,fifa20
ethan-galbraith-fifa-20,manchester-united,CDM,63,54,19,fifa20
ethan-laird-fifa-20,manchester-united,RB,65,41,18,fifa20
di-shon-bernard-fifa-20,manchester-united,CB,61,58,19,fifa20
